Time,x,y,Ux,Uy,p,,
0.3,0.03,0,0,0,-0.015001,,0.01
0.3,0.035,0,0,0,-0.0066242,,0.01
0.3,0.04,0,0,0,0.0051805,,0.01
0.3,0.045,0,0,0,0.019496,,0.01
0.3,0.05,0,0,0,0.035198,,0.01
0.3,0.055,0,0,0,0.051033,,0.01
0.3,0.06,0,0,0,0.065699,,0.01
0.3,0.065,0,0,0,0.077941,,0.01
0.3,0.07,0,0,0,0.086678,,0.01
0.3,0.075,0,0,0,0.091157,,0.01
0.3,0.08,0,0,0,0.091144,,0.01
0.3,0.085,0,0,0,0.087134,,0.01
0.3,0.09,0,0,0,0.080563,,0.01
0.3,0.095,0,0,0,0.073975,,0.01
0.3,0.1,0,0,0,0.071069,,0.01
0.3,0,0.005,0,0,0.0028926,,0.01
0.3,0.005,0.005,-0.00032358,0.00033411,-6.35E-05,,0.01
0.3,0.01,0.005,-0.0020849,0.0014844,-0.0062,,0.01
0.3,0.015,0.005,-0.005517,0.0025252,-0.011678,,0.01
0.3,0.02,0.005,-0.010117,0.0031769,-0.014743,,0.01
0.3,0.025,0.005,-0.015284,0.0034024,-0.014421,,0.01
0.3,0.03,0.005,-0.020434,0.0032376,-0.010349,,0.01
0.3,0.035,0.005,-0.025044,0.0027454,-0.0026844,,0.01
0.3,0.04,0.005,-0.028684,0.0019986,0.0080359,,0.01
0.3,0.045,0.005,-0.031032,0.0010734,0.021002,,0.01
0.3,0.05,0.005,-0.031882,4.83E-05,0.035215,,0.01
0.3,0.055,0.005,-0.031147,-0.00099339,0.049551,,0.01
0.3,0.06,0.005,-0.028872,-0.0019622,0.062843,,0.01
0.3,0.065,0.005,-0.025238,-0.0027631,0.073969,,0.01
0.3,0.07,0.005,-0.020566,-0.003299,0.081971,,0.01
0.3,0.075,0.005,-0.015311,-0.0034789,0.086187,,0.01
0.3,0.08,0.005,-0.010044,-0.0032327,0.08642,,0.01
0.3,0.085,0.005,-0.0053915,-0.0025345,0.0831,,0.01
0.3,0.09,0.005,-0.001974,-0.0014487,0.077364,,0.01
0.3,0.095,0.005,-0.00026784,-0.00028992,0.071137,,0.01
0.3,0.1,0.005,0,0,0.068195,,0.01
0.3,0,0.01,0,0,0.0095579,,0.01
0.3,0.005,0.01,-0.0014821,0.0020757,0.0059833,,0.01
0.3,0.01,0.01,-0.0054008,0.0053053,-0.00049457,,0.01
0.3,0.015,0.01,-0.011997,0.0080705,-0.0051891,,0.01
0.3,0.02,0.01,-0.020341,0.0097822,-0.0074567,,0.01
0.3,0.025,0.01,-0.029468,0.010321,-0.0068891,,0.01
0.3,0.03,0.01,-0.03845,0.0097558,-0.0032629,,0.01
0.3,0.035,0.01,-0.046437,0.0082434,0.0032865,,0.01
0.3,0.04,0.01,-0.052718,0.0059841,0.012329,,0.01
0.3,0.045,0.01,-0.056757,0.0031986,0.023218,,0.01
0.3,0.05,0.01,-0.058211,0.00012154,0.035145,,0.01
0.3,0.055,0.01,-0.05694,-0.0029978,0.047193,,0.01
0.3,0.06,0.01,-0.053021,-0.0058946,0.058403,,0.01
0.3,0.065,0.01,-0.046758,-0.0082929,0.06785,,0.01
0.3,0.07,0.01,-0.038683,-0.0099183,0.074743,,0.01
0.3,0.075,0.01,-0.029543,-0.010524,0.07853,,0.01
0.3,0.08,0.01,-0.020255,-0.0099346,0.079028,,0.01
0.3,0.085,0.01,-0.011817,-0.0081043,0.076516,,0.01
0.3,0.09,0.01,-0.0052293,-0.0052193,0.071557,,0.01
0.3,0.095,0.01,-0.0013902,-0.0019578,0.064986,,0.01
0.3,0.1,0.01,0,0,0.06143,,0.01
0.3,0,0.015,0,0,0.016736,,0.01
0.3,0.005,0.015,-0.0027147,0.0056317,0.0118,,0.01
0.3,0.01,0.015,-0.0088228,0.012025,0.0034905,,0.01
0.3,0.015,0.015,-0.018449,0.017187,-0.001714,,0.01
0.3,0.02,0.015,-0.030163,0.020286,-0.0040199,,0.01
0.3,0.025,0.015,-0.042685,0.021128,-0.0035339,,0.01
0.3,0.03,0.015,-0.05484,0.019834,-0.00020161,,0.01
0.3,0.035,0.015,-0.065556,0.016692,0.0057887,,0.01
0.3,0.04,0.015,-0.073942,0.012086,0.014026,,0.01
0.3,0.045,0.015,-0.079325,0.0064449,0.023933,,0.01
0.3,0.05,0.015,-0.081272,0.00023241,0.034802,,0.01
0.3,0.055,0.015,-0.079605,-0.0060586,0.045821,,0.01
0.3,0.06,0.015,-0.074419,-0.011907,0.056132,,0.01
0.3,0.065,0.015,-0.066088,-0.016776,0.064889,,0.01
0.3,0.07,0.015,-0.055276,-0.020136,0.071341,,0.01
0.3,0.075,0.015,-0.042916,-0.021518,0.074923,,0.01
0.3,0.08,0.015,-0.030162,-0.020594,0.075373,,0.01
0.3,0.085,0.015,-0.018285,-0.01728,0.072789,,0.01
0.3,0.09,0.015,-0.0086272,-0.011887,0.06724,,0.01
0.3,0.095,0.015,-0.0025979,-0.0054128,0.058765,,0.01
0.3,0.1,0.015,0,0,0.053824,,0.01
0.3,0,0.02,0,0,0.022318,,0.01
0.3,0.005,0.02,-0.0038584,0.010882,0.015776,,0.01
0.3,0.01,0.02,-0.012083,0.0214,0.005071,,0.01
0.3,0.015,0.02,-0.024638,0.029431,-0.0012093,,0.01
0.3,0.02,0.02,-0.039543,0.034045,-0.0039187,,0.01
0.3,0.025,0.02,-0.055189,0.035052,-0.0036026,,0.01
0.3,0.03,0.02,-0.070185,0.032677,-0.00036978,,0.01
0.3,0.035,0.02,-0.083296,0.027386,0.0055083,,0.01
0.3,0.04,0.02,-0.093509,0.019784,0.013592,,0.01
0.3,0.045,0.02,-0.10006,0.010547,0.023323,,0.01
0.3,0.05,0.02,-0.10247,0.0004077,0.034032,,0.01
0.3,0.055,0.02,-0.10053,-0.0098591,0.044952,,0.01
0.3,0.06,0.02,-0.094318,-0.019435,0.055253,,0.01
0.3,0.065,0.02,-0.084253,-0.027474,0.064092,,0.01
0.3,0.07,0.02,-0.071063,-0.033143,0.070679,,0.01
0.3,0.075,0.02,-0.055805,-0.035698,0.074359,,0.01
0.3,0.08,0.02,-0.039815,-0.034599,0.074735,,0.01
0.3,0.085,0.02,-0.024616,-0.029663,0.071723,,0.01
0.3,0.09,0.02,-0.011926,-0.021249,0.064972,,0.01
0.3,0.095,0.02,-0.003735,-0.01056,0.053947,,0.01
0.3,0.1,0.02,0,0,0.047325,,0.01
0.3,0,0.025,0,0,0.024837,,0.01
0.3,0.005,0.025,-0.0049349,0.017729,0.016649,,0.01
0.3,0.01,0.025,-0.015216,0.03332,0.0034272,,0.01
0.3,0.015,0.025,-0.030636,0.044656,-0.0040636,,0.01
0.3,0.02,0.025,-0.048632,0.050847,-0.0072135,,0.01
0.3,0.025,0.025,-0.06725,0.051822,-0.0069539,,0.01
0.3,0.03,0.025,-0.084896,0.047991,-0.0035455,,0.01
0.3,0.035,0.025,-0.10021,0.040058,0.0026475,,0.01
0.3,0.04,0.025,-0.11208,0.028886,0.011137,,0.01
0.3,0.045,0.025,-0.11973,0.015429,0.021353,,0.01
0.3,0.05,0.025,-0.12261,0.00070261,0.032634,,0.01
0.3,0.055,0.025,-0.12051,-0.01422,0.04422,,0.01
0.3,0.06,0.025,-0.11348,-0.028204,0.055269,,0.01
0.3,0.065,0.025,-0.10192,-0.040069,0.064893,,0.01
0.3,0.07,0.025,-0.086591,-0.048637,0.072209,,0.01
0.3,0.075,0.025,-0.068615,-0.052826,0.076421,,0.01
0.3,0.08,0.025,-0.049482,-0.051804,0.076958,,0.01
0.3,0.085,0.025,-0.030969,-0.045186,0.073536,,0.01
0.3,0.09,0.025,-0.015209,-0.033269,0.065426,,0.01
0.3,0.095,0.025,-0.0048414,-0.017343,0.051628,,0.01
0.3,0.1,0.025,0,0,0.04322,,0.01
0.3,0,0.03,0,0,0.023133,,0.01
0.3,0.005,0.03,-0.0059964,0.026134,0.013288,,0.01
0.3,0.01,0.03,-0.018324,0.047755,-0.0024625,,0.01
0.3,0.015,0.03,-0.036584,0.062825,-0.011125,,0.01
0.3,0.02,0.03,-0.057604,0.070624,-0.014576,,0.01
0.3,0.025,0.03,-0.079071,0.07133,-0.014112,,0.01
0.3,0.03,0.03,-0.099204,0.065647,-0.010145,,0.01
0.3,0.035,0.03,-0.11654,0.054587,-0.003139,,0.01
0.3,0.04,0.03,-0.12995,0.039317,0.0063559,,0.01
0.3,0.045,0.03,-0.13862,0.021085,0.017742,,0.01
0.3,0.05,0.03,-0.14201,0.0011939,0.030347,,0.01
0.3,0.055,0.03,-0.13988,-0.01899,0.043395,,0.01
0.3,0.06,0.03,-0.13224,-0.038019,0.056004,,0.01
0.3,0.065,0.03,-0.11945,-0.054366,0.067204,,0.01
0.3,0.07,0.03,-0.10221,-0.066467,0.075979,,0.01
0.3,0.075,0.03,-0.081681,-0.072831,0.081338,,0.01
0.3,0.08,0.03,-0.059463,-0.072225,0.082489,,0.01
0.3,0.085,0.03,-0.037586,-0.063928,0.078914,,0.01
0.3,0.09,0.03,-0.018639,-0.048027,0.069489,,0.01
0.3,0.095,0.03,-0.0059937,-0.025793,0.052786,,0.01
0.3,0.1,0.03,0,0,0.042487,,0.01
0.3,0,0.035,0,0,0.016116,,0.01
0.3,0.005,0.035,-0.0070963,0.036109,0.0045879,,0.01
0.3,0.01,0.035,-0.021511,0.064714,-0.013672,,0.01
0.3,0.015,0.035,-0.042614,0.083907,-0.023342,,0.01
0.3,0.02,0.035,-0.066577,0.093285,-0.026797,,0.01
0.3,0.025,0.035,-0.090726,0.09343,-0.025724,,0.01
0.3,0.03,0.035,-0.11311,0.08547,-0.020698,,0.01
0.3,0.035,0.035,-0.13224,0.070811,-0.012296,,0.01
0.3,0.04,0.035,-0.14698,0.050971,-0.0011392,,0.01
0.3,0.045,0.035,-0.15657,0.0275,0.012142,,0.01
0.3,0.05,0.035,-0.1605,0.0019713,0.026859,,0.01
0.3,0.055,0.035,-0.15849,-0.023984,0.042213,,0.01
0.3,0.06,0.035,-0.15052,-0.048631,0.057272,,0.01
0.3,0.065,0.035,-0.13682,-0.070101,0.070961,,0.01
0.3,0.07,0.035,-0.11801,-0.086416,0.082092,,0.01
0.3,0.075,0.035,-0.095185,-0.095595,0.089434,,0.01
0.3,0.08,0.035,-0.069995,-0.09587,0.091901,,0.01
0.3,0.085,0.035,-0.044699,-0.086003,0.088672,,0.01
0.3,0.09,0.035,-0.02239,-0.065682,0.078155,,0.01
0.3,0.095,0.035,-0.0072737,-0.036027,0.058432,,0.01
0.3,0.1,0.035,0,0,0.046101,,0.01
0.3,0,0.04,0,0,0.0025876,,0.01
0.3,0.005,0.04,-0.0082859,0.047722,-0.010677,,0.01
0.3,0.01,0.04,-0.024874,0.084239,-0.031406,,0.01
0.3,0.015,0.04,-0.048822,0.10786,-0.041785,,0.01
0.3,0.02,0.04,-0.07558,0.11867,-0.044772,,0.01
0.3,0.025,0.04,-0.10211,0.11787,-0.042514,,0.01
0.3,0.03,0.04,-0.12636,0.10716,-0.035791,,0.01
0.3,0.035,0.04,-0.14686,0.088454,-0.025312,,0.01
0.3,0.04,0.04,-0.1626,0.063654,-0.011774,,0.01
0.3,0.045,0.04,-0.1729,0.034609,0.0041678,,0.01
0.3,0.05,0.04,-0.17734,0.0031249,0.021819,,0.01
0.3,0.055,0.04,-0.17565,-0.028962,0.040374,,0.01
0.3,0.06,0.04,-0.1677,-0.059685,0.058856,,0.01
0.3,0.065,0.04,-0.15359,-0.08687,0.076085,,0.01
0.3,0.07,0.04,-0.13374,-0.10812,0.090677,,0.01
0.3,0.075,0.04,-0.10907,-0.12087,0.1011,,0.01
0.3,0.08,0.04,-0.081178,-0.12267,0.10589,,0.01
0.3,0.085,0.04,-0.052492,-0.11153,0.10382,,0.01
0.3,0.09,0.04,-0.026622,-0.086468,0.092644,,0.01
0.3,0.095,0.04,-0.0087635,-0.04825,0.06982,,0.01
0.3,0.1,0.04,0,0,0.05527,,0.01
0.3,0,0.045,0,0,-0.01891,,0.01
0.3,0.005,0.045,-0.0096232,0.061085,-0.03399,,0.01
0.3,0.01,0.045,-0.028507,0.10639,-0.057105,,0.01
0.3,0.015,0.045,-0.055264,0.13458,-0.067708,,0.01
0.3,0.02,0.045,-0.084522,0.14649,-0.069513,,0.01
0.3,0.025,0.045,-0.1129,0.14421,-0.065272,,0.01
0.3,0.03,0.045,-0.13835,0.13021,-0.056038,,0.01
0.3,0.035,0.045,-0.15954,0.10703,-0.042677,,0.01
0.3,0.04,0.045,-0.17568,0.077007,-0.02596,,0.01
0.3,0.045,0.045,-0.18633,0.042248,-0.0065505,,0.01
0.3,0.05,0.045,-0.19118,0.0047226,0.014888,,0.01
0.3,0.055,0.045,-0.18998,-0.033619,0.03758,,0.01
0.3,0.06,0.045,-0.18254,-0.070679,0.060542,,0.01
0.3,0.065,0.045,-0.16873,-0.10405,0.08251,,0.01
0.3,0.07,0.045,-0.14866,-0.13095,0.1019,,0.01
0.3,0.075,0.045,-0.12293,-0.14817,0.11682,,0.01
0.3,0.08,0.045,-0.092913,-0.1524,0.12535,,0.01
0.3,0.085,0.045,-0.061059,-0.14056,0.12564,,0.01
0.3,0.09,0.045,-0.031479,-0.11066,0.11458,,0.01
0.3,0.095,0.045,-0.010551,-0.062745,0.08866,,0.01
0.3,0.1,0.045,0,0,0.071678,,0.01
0.3,0,0.05,0,0,-0.050258,,0.01
0.3,0.005,0.05,-0.011191,0.076364,-0.067247,,0.01
0.3,0.01,0.05,-0.032525,0.13122,-0.092556,,0.01
0.3,0.015,0.05,-0.061958,0.16383,-0.10259,,0.01
0.3,0.02,0.05,-0.093164,0.17621,-0.10213,,0.01
0.3,0.025,0.05,-0.1225,0.17168,-0.094781,,0.01
0.3,0.03,0.05,-0.14806,0.15378,-0.081971,,0.01
0.3,0.035,0.05,-0.16886,0.12576,-0.06476,,0.01
0.3,0.04,0.05,-0.1845,0.090426,-0.043982,,0.01
0.3,0.045,0.05,-0.19486,0.050092,-0.020264,,0.01
0.3,0.05,0.05,-0.19987,0.0067784,0.0058207,,0.01
0.3,0.055,0.05,-0.19936,-0.037589,0.033597,,0.01
0.3,0.06,0.05,-0.19303,-0.080927,0.062147,,0.01
0.3,0.065,0.05,-0.18049,-0.12074,0.090185,,0.01
0.3,0.07,0.05,-0.16142,-0.15392,0.11595,,0.01
0.3,0.075,0.05,-0.13589,-0.17663,0.13719,,0.01
0.3,0.08,0.05,-0.1048,-0.18447,0.15136,,0.01
0.3,0.085,0.05,-0.070364,-0.17297,0.15583,,0.01
0.3,0.09,0.05,-0.037094,-0.1385,0.14614,,0.01
0.3,0.095,0.05,-0.012744,-0.079868,0.11737,,0.01
0.3,0.1,0.05,0,0,0.097757,,0.01
0.3,0,0.055,0,0,-0.094029,,0.01
0.3,0.005,0.055,-0.013128,0.093799,-0.113,,0.01
0.3,0.01,0.055,-0.037093,0.15875,-0.14005,,0.01
0.3,0.015,0.055,-0.068874,0.19516,-0.14815,,0.01
0.3,0.02,0.055,-0.10106,0.20689,-0.14375,,0.01
0.3,0.025,0.055,-0.1299,0.19905,-0.13167,,0.01
0.3,0.03,0.055,-0.15392,0.17653,-0.11388,,0.01
0.3,0.035,0.055,-0.17274,0.14343,-0.091639,,0.01
0.3,0.04,0.055,-0.18653,0.10297,-0.065823,,0.01
0.3,0.045,0.055,-0.19567,0.057591,-0.036948,,0.01
0.3,0.05,0.055,-0.2004,0.0092107,-0.0053994,,0.01
0.3,0.055,0.055,-0.2007,-0.040453,0.028358,,0.01
0.3,0.06,0.055,-0.19621,-0.089532,0.063591,,0.01
0.3,0.065,0.055,-0.1862,-0.13564,0.099108,,0.01
0.3,0.07,0.055,-0.16983,-0.17553,0.13307,,0.01
0.3,0.075,0.055,-0.1464,-0.20478,0.16286,,0.01
0.3,0.08,0.055,-0.116,-0.21782,0.18527,,0.01
0.3,0.085,0.055,-0.080177,-0.20828,0.19657,,0.01
0.3,0.09,0.055,-0.043581,-0.17015,0.19036,,0.01
0.3,0.095,0.055,-0.015494,-0.10005,0.15945,,0.01
0.3,0.1,0.055,0,0,0.1371,,0.01
0.3,0,0.06,0,0,-0.15401,,0.01
0.3,0.005,0.06,-0.015675,0.11374,-0.1749,,0.01
0.3,0.01,0.06,-0.042454,0.18887,-0.20261,,0.01
0.3,0.015,0.06,-0.075883,0.22771,-0.20638,,0.01
0.3,0.02,0.06,-0.10741,0.23703,-0.19538,,0.01
0.3,0.025,0.06,-0.13352,0.22445,-0.17623,,0.01
0.3,0.03,0.06,-0.1536,0.19653,-0.15155,,0.01
0.3,0.035,0.06,-0.1682,0.1583,-0.12285,,0.01
0.3,0.04,0.06,-0.17832,0.1133,-0.090931,,0.01
0.3,0.045,0.06,-0.18495,0.063921,-0.056092,,0.01
0.3,0.05,0.06,-0.18875,0.011797,-0.018383,,0.01
0.3,0.055,0.06,-0.1899,-0.041781,0.0221,,0.01
0.3,0.06,0.06,-0.18801,-0.095405,0.064984,,0.01
0.3,0.065,0.06,-0.18207,-0.14708,0.10936,,0.01
0.3,0.07,0.06,-0.1706,-0.19367,0.1535,,0.01
0.3,0.075,0.06,-0.15196,-0.23042,0.19456,,0.01
0.3,0.08,0.06,-0.12496,-0.25054,0.22863,,0.01
0.3,0.085,0.06,-0.089916,-0.24538,0.25063,,0.01
0.3,0.09,0.06,-0.051016,-0.20551,0.25139,,0.01
0.3,0.095,0.06,-0.019026,-0.12378,0.22005,,0.01
0.3,0.1,0.06,0,0,0.19521,,0.01
0.3,0,0.065,0,0,-0.23629,,0.01
0.3,0.005,0.065,-0.019238,0.13671,-0.25853,,0.01
0.3,0.01,0.065,-0.048908,0.22125,-0.28432,,0.01
0.3,0.015,0.065,-0.082552,0.25994,-0.27949,,0.01
0.3,0.02,0.065,-0.11068,0.26422,-0.25765,,0.01
0.3,0.025,0.065,-0.13074,0.24509,-0.22799,,0.01
0.3,0.03,0.065,-0.14359,0.21109,-0.19393,,0.01
0.3,0.035,0.065,-0.15111,0.16805,-0.15706,,0.01
0.3,0.04,0.065,-0.15529,0.11964,-0.11796,,0.01
0.3,0.045,0.065,-0.15783,0.067967,-0.076481,,0.01
0.3,0.05,0.065,-0.15983,0.014142,-0.03216,,0.01
0.3,0.055,0.065,-0.16174,-0.041187,0.015495,,0.01
0.3,0.06,0.065,-0.16318,-0.097329,0.066707,,0.01
0.3,0.065,0.065,-0.16296,-0.15298,0.12113,,0.01
0.3,0.07,0.065,-0.15902,-0.20555,0.17746,,0.01
0.3,0.075,0.065,-0.14865,-0.25032,0.23292,,0.01
0.3,0.08,0.065,-0.129,-0.27959,0.28312,,0.01
0.3,0.085,0.065,-0.098342,-0.28214,0.32143,,0.01
0.3,0.09,0.065,-0.059332,-0.24392,0.33498,,0.01
0.3,0.095,0.065,-0.023675,-0.1516,0.30707,,0.01
0.3,0.1,0.065,0,0,0.28081,,0.01
0.3,0,0.07,0,0,-0.35164,,0.01
0.3,0.005,0.07,-0.024426,0.16341,-0.37306,,0.01
0.3,0.01,0.07,-0.056614,0.25497,-0.39078,,0.01
0.3,0.015,0.07,-0.087592,0.28915,-0.36956,,0.01
0.3,0.02,0.07,-0.1079,0.28474,-0.33022,,0.01
0.3,0.025,0.07,-0.1172,0.25712,-0.28525,,0.01
0.3,0.03,0.07,-0.11864,0.21672,-0.23863,,0.01
0.3,0.035,0.07,-0.11574,0.16986,-0.19172,,0.01
0.3,0.04,0.07,-0.11153,0.11993,-0.14449,,0.01
0.3,0.045,0.07,-0.10832,0.068413,-0.096037,,0.01
0.3,0.05,0.07,-0.10758,0.015688,-0.045088,,0.01
0.3,0.055,0.07,-0.10997,-0.038418,0.0096794,,0.01
0.3,0.06,0.07,-0.11528,-0.094122,0.069369,,0.01
0.3,0.065,0.07,-0.12228,-0.15112,0.13456,,0.01
0.3,0.07,0.07,-0.1286,-0.20783,0.20484,,0.01
0.3,0.075,0.07,-0.13059,-0.26023,0.27813,,0.01
0.3,0.08,0.07,-0.12358,-0.30038,0.35007,,0.01
0.3,0.085,0.07,-0.10289,-0.31479,0.41283,,0.01
0.3,0.09,0.07,-0.067991,-0.28368,0.44897,,0.01
0.3,0.095,0.07,-0.029851,-0.18399,0.43295,,0.01
0.3,0.1,0.07,0,0,0.40861,,0.01
0.3,0,0.075,0,0,-0.51991,,0.01
0.3,0.005,0.075,-0.031836,0.1946,-0.53406,,0.01
0.3,0.01,0.075,-0.064778,0.28771,-0.52935,,0.01
0.3,0.015,0.075,-0.08745,0.31058,-0.47775,,0.01
0.3,0.02,0.075,-0.093045,0.29312,-0.41083,,0.01
0.3,0.025,0.075,-0.08545,0.25551,-0.34419,,0.01
0.3,0.03,0.075,-0.070833,0.20943,-0.28144,,0.01
0.3,0.035,0.075,-0.054325,0.16081,-0.22282,,0.01
0.3,0.04,0.075,-0.039679,0.11216,-0.16701,,0.01
0.3,0.045,0.075,-0.029445,0.063996,-0.11187,,0.01
0.3,0.05,0.075,-0.025195,0.01581,-0.054994,,0.01
0.3,0.055,0.075,-0.027705,-0.033442,0.0060536,,0.01
0.3,0.06,0.075,-0.036974,-0.084925,0.073553,,0.01
0.3,0.065,0.075,-0.052073,-0.1395,0.14942,,0.01
0.3,0.07,0.075,-0.070795,-0.19701,0.23479,,0.01
0.3,0.075,0.075,-0.08917,-0.255,0.32921,,0.01
0.3,0.08,0.075,-0.10103,-0.30655,0.42966,,0.01
0.3,0.085,0.075,-0.098287,-0.33711,0.52828,,0.01
0.3,0.09,0.075,-0.074983,-0.32104,0.60348,,0.01
0.3,0.095,0.075,-0.037665,-0.221,0.61756,,0.01
0.3,0.1,0.075,0,0,0.60389,,0.01
0.3,0,0.08,0,0,-0.77822,,0.01
0.3,0.005,0.08,-0.040885,0.23057,-0.76792,,0.01
0.3,0.01,0.08,-0.069165,0.314,-0.70891,,0.01
0.3,0.015,0.08,-0.073071,0.31599,-0.60313,,0.01
0.3,0.02,0.08,-0.054214,0.28163,-0.49444,,0.01
0.3,0.025,0.08,-0.023019,0.23445,-0.39848,,0.01
0.3,0.03,0.08,0.01145,0.18537,-0.31624,,0.01
0.3,0.035,0.08,0.043298,0.13861,-0.24509,,0.01
0.3,0.04,0.08,0.068949,0.095037,-0.1813,,0.01
0.3,0.045,0.08,0.086315,0.053971,-0.12083,,0.01
0.3,0.05,0.08,0.094199,0.014023,-0.05974,,0.01
0.3,0.055,0.08,0.091938,-0.026532,0.0057328,,0.01
0.3,0.06,0.08,0.079282,-0.069594,0.079286,,0.01
0.3,0.065,0.08,0.056533,-0.11706,0.16457,,0.01
0.3,0.07,0.08,0.025,-0.17036,0.26503,,0.01
0.3,0.075,0.08,-0.012155,-0.2294,0.38328,,0.01
0.3,0.08,0.08,-0.048642,-0.29001,0.51981,,0.01
0.3,0.085,0.08,-0.073782,-0.33937,0.66954,,0.01
0.3,0.09,0.08,-0.074271,-0.34843,0.81029,,0.01
0.3,0.095,0.08,-0.045471,-0.26156,0.89198,,0.01
0.3,0.1,0.08,0,0,0.90995,,0.01
0.3,0,0.085,0,0,-1.2062,,0.01
0.3,0.005,0.085,-0.045429,0.26861,-1.1244,,0.01
0.3,0.01,0.085,-0.055473,0.32135,-0.93684,,0.01
0.3,0.015,0.085,-0.023204,0.29185,-0.73789,,0.01
0.3,0.02,0.085,0.031112,0.24067,-0.57025,,0.01
0.3,0.025,0.085,0.090052,0.18873,-0.43797,,0.01
0.3,0.03,0.085,0.1443,0.14255,-0.33478,,0.01
0.3,0.035,0.085,0.18944,0.10307,-0.2525,,0.01
0.3,0.04,0.085,0.22357,0.069077,-0.18329,,0.01
0.3,0.045,0.085,0.246,0.03879,-0.12043,,0.01
0.3,0.05,0.085,0.25645,0.010301,-0.058237,,0.01
0.3,0.055,0.085,0.25463,-0.018339,0.008472,,0.01
0.3,0.06,0.085,0.2401,-0.049231,0.084846,,0.01
0.3,0.065,0.085,0.21232,-0.084748,0.1765,,0.01
0.3,0.07,0.085,0.17097,-0.12753,0.28996,,0.01
0.3,0.075,0.085,0.11695,-0.17996,0.43272,,0.01
0.3,0.08,0.085,0.054012,-0.24225,0.61203,,0.01
0.3,0.085,0.085,-0.0082014,-0.30765,0.83099,,0.01
0.3,0.09,0.085,-0.049899,-0.35112,1.0798,,0.01
0.3,0.095,0.085,-0.045274,-0.3003,1.3116,,0.01
0.3,0.1,0.085,0,0,1.4138,,0.01
0.3,0,0.09,0,0,-2.008,,0.01
0.3,0.005,0.09,-0.015656,0.28794,-1.7133,,0.01
0.3,0.01,0.09,0.019016,0.28555,-1.2005,,0.01
0.3,0.015,0.09,0.10803,0.22377,-0.84182,,0.01
0.3,0.02,0.09,0.20173,0.16593,-0.60385,,0.01
0.3,0.025,0.09,0.28233,0.12032,-0.43817,,0.01
0.3,0.03,0.09,0.34711,0.0857,-0.32105,,0.01
0.3,0.035,0.09,0.39655,0.059342,-0.23537,,0.01
0.3,0.04,0.09,0.43184,0.038572,-0.1678,,0.01
0.3,0.045,0.09,0.45426,0.021204,-0.10877,,0.01
0.3,0.05,0.09,0.46463,0.0054937,-0.051158,,0.01
0.3,0.055,0.09,0.46318,-0.010099,0.011107,,0.01
0.3,0.06,0.09,0.44944,-0.027186,0.084106,,0.01
0.3,0.065,0.09,0.42213,-0.047754,0.17501,,0.01
0.3,0.07,0.09,0.37928,-0.074521,0.29345,,0.01
0.3,0.075,0.09,0.31851,-0.11119,0.45315,,0.01
0.3,0.08,0.09,0.23795,-0.16206,0.67209,,0.01
0.3,0.085,0.09,0.13882,-0.22967,0.9734,,0.01
0.3,0.09,0.09,0.039182,-0.30395,1.4027,,0.01
0.3,0.095,0.09,-0.0058818,-0.31197,1.9923,,0.01
0.3,0.1,0.09,0,0,2.3272,,0.01
0.3,0,0.095,0,0,-3.4532,,0.01
0.3,0.005,0.095,0.18094,0.21261,-2.6454,,0.01
0.3,0.01,0.095,0.27814,0.17738,-1.4233,,0.01
0.3,0.015,0.095,0.40886,0.11857,-0.82303,,0.01
0.3,0.02,0.095,0.5118,0.077489,-0.53193,,0.01
0.3,0.025,0.095,0.58394,0.050944,-0.36146,,0.01
0.3,0.03,0.095,0.63493,0.033617,-0.25422,,0.01
0.3,0.035,0.095,0.67076,0.021961,-0.183,,0.01
0.3,0.04,0.095,0.69491,0.013655,-0.13025,,0.01
0.3,0.045,0.095,0.70962,0.0072149,-0.085184,,0.01
0.3,0.05,0.095,0.71618,0.0016602,-0.040751,,0.01
0.3,0.055,0.095,0.71503,-0.0037633,0.0086382,,0.01
0.3,0.06,0.095,0.70584,-0.0098113,0.068575,,0.01
0.3,0.065,0.095,0.68739,-0.017486,0.14609,,0.01
0.3,0.07,0.095,0.65728,-0.028387,0.25194,,0.01
0.3,0.075,0.095,0.6115,-0.045237,0.40433,,0.01
0.3,0.08,0.095,0.54311,-0.072545,0.63368,,0.01
0.3,0.085,0.095,0.44041,-0.11702,1.0017,,0.01
0.3,0.09,0.095,0.30359,-0.18214,1.6963,,0.01
0.3,0.095,0.095,0.19606,-0.22225,3.0239,,0.01
0.3,0.1,0.095,0,0,3.8864,,0.01
0.3,0,0.1,0.5,0,-4.3667,,0.01
0.3,0.005,0.1,1,0,-3.2056,,0.01
0.3,0.01,0.1,1,0,-1.5091,,0.01
0.3,0.015,0.1,1,0,-0.76836,,0.01
0.3,0.02,0.1,1,0,-0.46051,,0.01
0.3,0.025,0.1,1,0,-0.299,,0.01
0.3,0.03,0.1,1,0,-0.20513,,0.01
0.3,0.035,0.1,1,0,-0.14695,,0.01
0.3,0.04,0.1,1,0,-0.10563,,0.01
0.3,0.045,0.1,1,0,-0.070491,,0.01
0.3,0.05,0.1,1,0,-0.035076,,0.01
0.3,0.055,0.1,1,0,0.0055104,,0.01
0.3,0.06,0.1,1,0,0.056142,,0.01
